vector_id,video_name,frame_path,frame_pos
972,video_315,c:\Crawl\video_retrieval_project\data\masks\video_315_frame000186.jpg,186
973,video_315,c:\Crawl\video_retrieval_project\data\masks\video_315_frame000279.jpg,279
974,video_316,c:\Crawl\video_retrieval_project\data\masks\video_316_frame000249.jpg,249
975,video_316,c:\Crawl\video_retrieval_project\data\masks\video_316_frame000498.jpg,498
976,video_316,c:\Crawl\video_retrieval_project\data\masks\video_316_frame000747.jpg,747
977,video_317,c:\Crawl\video_retrieval_project\data\masks\video_317_frame000390.jpg,390
978,video_317,c:\Crawl\video_retrieval_project\data\masks\video_317_frame000780.jpg,780
979,video_317,c:\Crawl\video_retrieval_project\data\masks\video_317_frame001170.jpg,1170
980,video_318,c:\Crawl\video_retrieval_project\data\masks\video_318_frame000483.jpg,483
981,video_318,c:\Crawl\video_retrieval_project\data\masks\video_318_frame000966.jpg,966
982,video_318,c:\Crawl\video_retrieval_project\data\masks\video_318_frame001449.jpg,1449
983,video_319,c:\Crawl\video_retrieval_project\data\masks\video_319_frame000127.jpg,127
984,video_319,c:\Crawl\video_retrieval_project\data\masks\video_319_frame000254.jpg,254
985,video_319,c:\Crawl\video_retrieval_project\data\masks\video_319_frame000381.jpg,381
986,video_320,c:\Crawl\video_retrieval_project\data\masks\video_320_frame000151.jpg,151
987,video_320,c:\Crawl\video_retrieval_project\data\masks\video_320_frame000302.jpg,302
988,video_320,c:\Crawl\video_retrieval_project\data\masks\video_320_frame000453.jpg,453
989,video_321,c:\Crawl\video_retrieval_project\data\masks\video_321_frame000353.jpg,353
990,video_321,c:\Crawl\video_retrieval_project\data\masks\video_321_frame000706.jpg,706
991,video_321,c:\Crawl\video_retrieval_project\data\masks\video_321_frame001059.jpg,1059
992,video_322,c:\Crawl\video_retrieval_project\data\masks\video_322_frame000274.jpg,274
993,video_322,c:\Crawl\video_retrieval_project\data\masks\video_322_frame000548.jpg,548
994,video_322,c:\Crawl\video_retrieval_project\data\masks\video_322_frame000822.jpg,822
995,video_323,c:\Crawl\video_retrieval_project\data\masks\video_323_frame000317.jpg,317
996,video_323,c:\Crawl\video_retrieval_project\data\masks\video_323_frame000634.jpg,634
997,video_323,c:\Crawl\video_retrieval_project\data\masks\video_323_frame000951.jpg,951
998,video_324,c:\Crawl\video_retrieval_project\data\masks\video_324_frame000077.jpg,77
999,video_324,c:\Crawl\video_retrieval_project\data\masks\video_324_frame000154.jpg,154
1000,video_324,c:\Crawl\video_retrieval_project\data\masks\video_324_frame000231.jpg,231
1001,video_325,c:\Crawl\video_retrieval_project\data\masks\video_325_frame000182.jpg,182
1002,video_325,c:\Crawl\video_retrieval_project\data\masks\video_325_frame000364.jpg,364
1003,video_325,c:\Crawl\video_retrieval_project\data\masks\video_325_frame000546.jpg,546
1004,video_326,c:\Crawl\video_retrieval_project\data\masks\video_326_frame000108.jpg,108
1005,video_326,c:\Crawl\video_retrieval_project\data\masks\video_326_frame000216.jpg,216
1006,video_326,c:\Crawl\video_retrieval_project\data\masks\video_326_frame000324.jpg,324
1007,video_327,c:\Crawl\video_retrieval_project\data\masks\video_327_frame000096.jpg,96
1008,video_327,c:\Crawl\video_retrieval_project\data\masks\video_327_frame000192.jpg,192
1009,video_327,c:\Crawl\video_retrieval_project\data\masks\video_327_frame000288.jpg,288
1010,video_328,c:\Crawl\video_retrieval_project\data\masks\video_328_frame000280.jpg,280
1011,video_328,c:\Crawl\video_retrieval_project\data\masks\video_328_frame000560.jpg,560
1012,video_328,c:\Crawl\video_retrieval_project\data\masks\video_328_frame000840.jpg,840
1013,video_329,c:\Crawl\video_retrieval_project\data\masks\video_329_frame000168.jpg,168
1014,video_329,c:\Crawl\video_retrieval_project\data\masks\video_329_frame000336.jpg,336
1015,video_329,c:\Crawl\video_retrieval_project\data\masks\video_329_frame000504.jpg,504
1016,video_330,c:\Crawl\video_retrieval_project\data\masks\video_330_frame000078.jpg,78
1017,video_330,c:\Crawl\video_retrieval_project\data\masks\video_330_frame000156.jpg,156
1018,video_330,c:\Crawl\video_retrieval_project\data\masks\video_330_frame000234.jpg,234
1019,video_331,c:\Crawl\video_retrieval_project\data\masks\video_331_frame000225.jpg,225
1020,video_331,c:\Crawl\video_retrieval_project\data\masks\video_331_frame000450.jpg,450
1021,video_331,c:\Crawl\video_retrieval_project\data\masks\video_331_frame000675.jpg,675
1022,video_332,c:\Crawl\video_retrieval_project\data\masks\video_332_frame000057.jpg,57
1023,video_332,c:\Crawl\video_retrieval_project\data\masks\video_332_frame000114.jpg,114
1024,video_332,c:\Crawl\video_retrieval_project\data\masks\video_332_frame000171.jpg,171
1025,video_333,c:\Crawl\video_retrieval_project\data\masks\video_333_frame000182.jpg,182
1026,video_333,c:\Crawl\video_retrieval_project\data\masks\video_333_frame000364.jpg,364
1027,video_333,c:\Crawl\video_retrieval_project\data\masks\video_333_frame000546.jpg,546
1028,video_334,c:\Crawl\video_retrieval_project\data\masks\video_334_frame000147.jpg,147
1029,video_334,c:\Crawl\video_retrieval_project\data\masks\video_334_frame000294.jpg,294
1030,video_334,c:\Crawl\video_retrieval_project\data\masks\video_334_frame000441.jpg,441
1031,video_335,c:\Crawl\video_retrieval_project\data\masks\video_335_frame000092.jpg,92
1032,video_335,c:\Crawl\video_retrieval_project\data\masks\video_335_frame000184.jpg,184
1033,video_335,c:\Crawl\video_retrieval_project\data\masks\video_335_frame000276.jpg,276
1034,video_336,c:\Crawl\video_retrieval_project\data\masks\video_336_frame000105.jpg,105
1035,video_336,c:\Crawl\video_retrieval_project\data\masks\video_336_frame000210.jpg,210
1036,video_336,c:\Crawl\video_retrieval_project\data\masks\video_336_frame000315.jpg,315
1037,video_337,c:\Crawl\video_retrieval_project\data\masks\video_337_frame000141.jpg,141
1038,video_337,c:\Crawl\video_retrieval_project\data\masks\video_337_frame000282.jpg,282
1039,video_337,c:\Crawl\video_retrieval_project\data\masks\video_337_frame000423.jpg,423
1040,video_338,c:\Crawl\video_retrieval_project\data\masks\video_338_frame000192.jpg,192
1041,video_338,c:\Crawl\video_retrieval_project\data\masks\video_338_frame000384.jpg,384
1042,video_338,c:\Crawl\video_retrieval_project\data\masks\video_338_frame000576.jpg,576
1043,video_339,c:\Crawl\video_retrieval_project\data\masks\video_339_frame000124.jpg,124
1044,video_339,c:\Crawl\video_retrieval_project\data\masks\video_339_frame000248.jpg,248
1045,video_339,c:\Crawl\video_retrieval_project\data\masks\video_339_frame000372.jpg,372
1046,video_340,c:\Crawl\video_retrieval_project\data\masks\video_340_frame000072.jpg,72
1047,video_340,c:\Crawl\video_retrieval_project\data\masks\video_340_frame000144.jpg,144
1048,video_340,c:\Crawl\video_retrieval_project\data\masks\video_340_frame000216.jpg,216
1049,video_341,c:\Crawl\video_retrieval_project\data\masks\video_341_frame000177.jpg,177
1050,video_341,c:\Crawl\video_retrieval_project\data\masks\video_341_frame000354.jpg,354
1051,video_341,c:\Crawl\video_retrieval_project\data\masks\video_341_frame000531.jpg,531
1052,video_342,c:\Crawl\video_retrieval_project\data\masks\video_342_frame000093.jpg,93
1053,video_342,c:\Crawl\video_retrieval_project\data\masks\video_342_frame000186.jpg,186
1054,video_342,c:\Crawl\video_retrieval_project\data\masks\video_342_frame000279.jpg,279
1055,video_343,c:\Crawl\video_retrieval_project\data\masks\video_343_frame000256.jpg,256
1056,video_343,c:\Crawl\video_retrieval_project\data\masks\video_343_frame000512.jpg,512
1057,video_343,c:\Crawl\video_retrieval_project\data\masks\video_343_frame000768.jpg,768
1058,video_344,c:\Crawl\video_retrieval_project\data\masks\video_344_frame000120.jpg,120
1059,video_344,c:\Crawl\video_retrieval_project\data\masks\video_344_frame000240.jpg,240
1060,video_344,c:\Crawl\video_retrieval_project\data\masks\video_344_frame000360.jpg,360
1061,video_345,c:\Crawl\video_retrieval_project\data\masks\video_345_frame000090.jpg,90
1062,video_345,c:\Crawl\video_retrieval_project\data\masks\video_345_frame000180.jpg,180
1063,video_345,c:\Crawl\video_retrieval_project\data\masks\video_345_frame000270.jpg,270
1064,video_346,c:\Crawl\video_retrieval_project\data\masks\video_346_frame000093.jpg,93
1065,video_346,c:\Crawl\video_retrieval_project\data\masks\video_346_frame000186.jpg,186
1066,video_346,c:\Crawl\video_retrieval_project\data\masks\video_346_frame000279.jpg,279
1067,video_347,c:\Crawl\video_retrieval_project\data\masks\video_347_frame000150.jpg,150
1068,video_347,c:\Crawl\video_retrieval_project\data\masks\video_347_frame000300.jpg,300
1069,video_347,c:\Crawl\video_retrieval_project\data\masks\video_347_frame000450.jpg,450
1070,video_348,c:\Crawl\video_retrieval_project\data\masks\video_348_frame000214.jpg,214
1071,video_348,c:\Crawl\video_retrieval_project\data\masks\video_348_frame000428.jpg,428
1072,video_348,c:\Crawl\video_retrieval_project\data\masks\video_348_frame000642.jpg,642
1073,video_349,c:\Crawl\video_retrieval_project\data\masks\video_349_frame000110.jpg,110
1074,video_349,c:\Crawl\video_retrieval_project\data\masks\video_349_frame000220.jpg,220
1075,video_349,c:\Crawl\video_retrieval_project\data\masks\video_349_frame000330.jpg,330
1076,video_350,c:\Crawl\video_retrieval_project\data\masks\video_350_frame000122.jpg,122
1077,video_350,c:\Crawl\video_retrieval_project\data\masks\video_350_frame000244.jpg,244
1078,video_350,c:\Crawl\video_retrieval_project\data\masks\video_350_frame000366.jpg,366
1079,video_351,c:\Crawl\video_retrieval_project\data\masks\video_351_frame000166.jpg,166
1080,video_351,c:\Crawl\video_retrieval_project\data\masks\video_351_frame000332.jpg,332
1081,video_351,c:\Crawl\video_retrieval_project\data\masks\video_351_frame000498.jpg,498
1082,video_352,c:\Crawl\video_retrieval_project\data\masks\video_352_frame000369.jpg,369
1083,video_352,c:\Crawl\video_retrieval_project\data\masks\video_352_frame000738.jpg,738
1084,video_352,c:\Crawl\video_retrieval_project\data\masks\video_352_frame001107.jpg,1107
1085,video_353,c:\Crawl\video_retrieval_project\data\masks\video_353_frame000095.jpg,95
1086,video_353,c:\Crawl\video_retrieval_project\data\masks\video_353_frame000190.jpg,190
1087,video_353,c:\Crawl\video_retrieval_project\data\masks\video_353_frame000285.jpg,285
1088,video_354,c:\Crawl\video_retrieval_project\data\masks\video_354_frame000370.jpg,370
1089,video_354,c:\Crawl\video_retrieval_project\data\masks\video_354_frame000740.jpg,740
1090,video_354,c:\Crawl\video_retrieval_project\data\masks\video_354_frame001110.jpg,1110
1091,video_355,c:\Crawl\video_retrieval_project\data\masks\video_355_frame000137.jpg,137
1092,video_355,c:\Crawl\video_retrieval_project\data\masks\video_355_frame000274.jpg,274
1093,video_355,c:\Crawl\video_retrieval_project\data\masks\video_355_frame000411.jpg,411
1094,video_356,c:\Crawl\video_retrieval_project\data\masks\video_356_frame000167.jpg,167
1095,video_356,c:\Crawl\video_retrieval_project\data\masks\video_356_frame000334.jpg,334
1096,video_356,c:\Crawl\video_retrieval_project\data\masks\video_356_frame000501.jpg,501
1097,video_357,c:\Crawl\video_retrieval_project\data\masks\video_357_frame000147.jpg,147
1098,video_357,c:\Crawl\video_retrieval_project\data\masks\video_357_frame000294.jpg,294
1099,video_357,c:\Crawl\video_retrieval_project\data\masks\video_357_frame000441.jpg,441
1100,video_358,c:\Crawl\video_retrieval_project\data\masks\video_358_frame000225.jpg,225
1101,video_358,c:\Crawl\video_retrieval_project\data\masks\video_358_frame000450.jpg,450
1102,video_358,c:\Crawl\video_retrieval_project\data\masks\video_358_frame000675.jpg,675
1103,video_359,c:\Crawl\video_retrieval_project\data\masks\video_359_frame000305.jpg,305
1104,video_359,c:\Crawl\video_retrieval_project\data\masks\video_359_frame000610.jpg,610
1105,video_359,c:\Crawl\video_retrieval_project\data\masks\video_359_frame000915.jpg,915
1106,video_360,c:\Crawl\video_retrieval_project\data\masks\video_360_frame000725.jpg,725
1107,video_360,c:\Crawl\video_retrieval_project\data\masks\video_360_frame001450.jpg,1450
1108,video_360,c:\Crawl\video_retrieval_project\data\masks\video_360_frame002175.jpg,2175
1109,video_361,c:\Crawl\video_retrieval_project\data\masks\video_361_frame000101.jpg,101
1110,video_361,c:\Crawl\video_retrieval_project\data\masks\video_361_frame000202.jpg,202
1111,video_361,c:\Crawl\video_retrieval_project\data\masks\video_361_frame000303.jpg,303
1112,video_362,c:\Crawl\video_retrieval_project\data\masks\video_362_frame000208.jpg,208
1113,video_362,c:\Crawl\video_retrieval_project\data\masks\video_362_frame000416.jpg,416
1114,video_362,c:\Crawl\video_retrieval_project\data\masks\video_362_frame000624.jpg,624
1115,video_363,c:\Crawl\video_retrieval_project\data\masks\video_363_frame000089.jpg,89
1116,video_363,c:\Crawl\video_retrieval_project\data\masks\video_363_frame000178.jpg,178
1117,video_363,c:\Crawl\video_retrieval_project\data\masks\video_363_frame000267.jpg,267
1118,video_364,c:\Crawl\video_retrieval_project\data\masks\video_364_frame000362.jpg,362
1119,video_364,c:\Crawl\video_retrieval_project\data\masks\video_364_frame000724.jpg,724
1120,video_364,c:\Crawl\video_retrieval_project\data\masks\video_364_frame001086.jpg,1086
1121,video_365,c:\Crawl\video_retrieval_project\data\masks\video_365_frame000222.jpg,222
1122,video_365,c:\Crawl\video_retrieval_project\data\masks\video_365_frame000444.jpg,444
1123,video_365,c:\Crawl\video_retrieval_project\data\masks\video_365_frame000666.jpg,666
1124,video_366,c:\Crawl\video_retrieval_project\data\masks\video_366_frame000116.jpg,116
1125,video_366,c:\Crawl\video_retrieval_project\data\masks\video_366_frame000232.jpg,232
1126,video_366,c:\Crawl\video_retrieval_project\data\masks\video_366_frame000348.jpg,348
1127,video_367,c:\Crawl\video_retrieval_project\data\masks\video_367_frame000100.jpg,100
1128,video_367,c:\Crawl\video_retrieval_project\data\masks\video_367_frame000200.jpg,200
1129,video_367,c:\Crawl\video_retrieval_project\data\masks\video_367_frame000300.jpg,300
1130,video_368,c:\Crawl\video_retrieval_project\data\masks\video_368_frame000051.jpg,51
1131,video_368,c:\Crawl\video_retrieval_project\data\masks\video_368_frame000102.jpg,102
1132,video_368,c:\Crawl\video_retrieval_project\data\masks\video_368_frame000153.jpg,153
1133,video_369,c:\Crawl\video_retrieval_project\data\masks\video_369_frame000230.jpg,230
1134,video_369,c:\Crawl\video_retrieval_project\data\masks\video_369_frame000460.jpg,460
1135,video_369,c:\Crawl\video_retrieval_project\data\masks\video_369_frame000690.jpg,690
1136,video_370,c:\Crawl\video_retrieval_project\data\masks\video_370_frame000094.jpg,94
1137,video_370,c:\Crawl\video_retrieval_project\data\masks\video_370_frame000188.jpg,188
1138,video_370,c:\Crawl\video_retrieval_project\data\masks\video_370_frame000282.jpg,282
1139,video_371,c:\Crawl\video_retrieval_project\data\masks\video_371_frame000072.jpg,72
1140,video_371,c:\Crawl\video_retrieval_project\data\masks\video_371_frame000144.jpg,144
1141,video_371,c:\Crawl\video_retrieval_project\data\masks\video_371_frame000216.jpg,216
1142,video_372,c:\Crawl\video_retrieval_project\data\masks\video_372_frame000205.jpg,205
1143,video_372,c:\Crawl\video_retrieval_project\data\masks\video_372_frame000410.jpg,410
1144,video_372,c:\Crawl\video_retrieval_project\data\masks\video_372_frame000615.jpg,615
1145,video_373,c:\Crawl\video_retrieval_project\data\masks\video_373_frame000170.jpg,170
1146,video_373,c:\Crawl\video_retrieval_project\data\masks\video_373_frame000340.jpg,340
1147,video_373,c:\Crawl\video_retrieval_project\data\masks\video_373_frame000510.jpg,510
1148,video_374,c:\Crawl\video_retrieval_project\data\masks\video_374_frame000440.jpg,440
1149,video_374,c:\Crawl\video_retrieval_project\data\masks\video_374_frame000880.jpg,880
1150,video_374,c:\Crawl\video_retrieval_project\data\masks\video_374_frame001320.jpg,1320
1151,video_375,c:\Crawl\video_retrieval_project\data\masks\video_375_frame000122.jpg,122
1152,video_375,c:\Crawl\video_retrieval_project\data\masks\video_375_frame000244.jpg,244
1153,video_375,c:\Crawl\video_retrieval_project\data\masks\video_375_frame000366.jpg,366
1154,video_376,c:\Crawl\video_retrieval_project\data\masks\video_376_frame000132.jpg,132
1155,video_376,c:\Crawl\video_retrieval_project\data\masks\video_376_frame000264.jpg,264
1156,video_376,c:\Crawl\video_retrieval_project\data\masks\video_376_frame000396.jpg,396
1157,video_377,c:\Crawl\video_retrieval_project\data\masks\video_377_frame000116.jpg,116
1158,video_377,c:\Crawl\video_retrieval_project\data\masks\video_377_frame000232.jpg,232
1159,video_377,c:\Crawl\video_retrieval_project\data\masks\video_377_frame000348.jpg,348
1160,video_378,c:\Crawl\video_retrieval_project\data\masks\video_378_frame000106.jpg,106
1161,video_378,c:\Crawl\video_retrieval_project\data\masks\video_378_frame000212.jpg,212
1162,video_378,c:\Crawl\video_retrieval_project\data\masks\video_378_frame000318.jpg,318
1163,video_379,c:\Crawl\video_retrieval_project\data\masks\video_379_frame000083.jpg,83
1164,video_379,c:\Crawl\video_retrieval_project\data\masks\video_379_frame000166.jpg,166
1165,video_379,c:\Crawl\video_retrieval_project\data\masks\video_379_frame000249.jpg,249
1166,video_380,c:\Crawl\video_retrieval_project\data\masks\video_380_frame000317.jpg,317
1167,video_380,c:\Crawl\video_retrieval_project\data\masks\video_380_frame000634.jpg,634
1168,video_380,c:\Crawl\video_retrieval_project\data\masks\video_380_frame000951.jpg,951
1169,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000093.jpg,93
1170,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000186.jpg,186
1171,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000279.jpg,279
1172,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000465.jpg,465
1173,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000557.jpg,557
1174,video_381,c:\Crawl\video_retrieval_project\data\masks\video_381_frame000649.jpg,649
1175,video_382,c:\Crawl\video_retrieval_project\data\masks\video_382_frame000131.jpg,131
1176,video_382,c:\Crawl\video_retrieval_project\data\masks\video_382_frame000262.jpg,262
1177,video_382,c:\Crawl\video_retrieval_project\data\masks\video_382_frame000393.jpg,393
1178,video_383,c:\Crawl\video_retrieval_project\data\masks\video_383_frame000244.jpg,244
1179,video_383,c:\Crawl\video_retrieval_project\data\masks\video_383_frame000488.jpg,488
1180,video_383,c:\Crawl\video_retrieval_project\data\masks\video_383_frame000732.jpg,732
1181,video_384,c:\Crawl\video_retrieval_project\data\masks\video_384_frame000105.jpg,105
1182,video_384,c:\Crawl\video_retrieval_project\data\masks\video_384_frame000210.jpg,210
1183,video_384,c:\Crawl\video_retrieval_project\data\masks\video_384_frame000315.jpg,315
1184,video_385,c:\Crawl\video_retrieval_project\data\masks\video_385_frame000180.jpg,180
1185,video_385,c:\Crawl\video_retrieval_project\data\masks\video_385_frame000360.jpg,360
1186,video_385,c:\Crawl\video_retrieval_project\data\masks\video_385_frame000540.jpg,540
1187,video_386,c:\Crawl\video_retrieval_project\data\masks\video_386_frame000088.jpg,88
1188,video_386,c:\Crawl\video_retrieval_project\data\masks\video_386_frame000176.jpg,176
1189,video_386,c:\Crawl\video_retrieval_project\data\masks\video_386_frame000264.jpg,264
1190,video_387,c:\Crawl\video_retrieval_project\data\masks\video_387_frame000210.jpg,210
1191,video_387,c:\Crawl\video_retrieval_project\data\masks\video_387_frame000420.jpg,420
1192,video_387,c:\Crawl\video_retrieval_project\data\masks\video_387_frame000630.jpg,630
1193,video_388,c:\Crawl\video_retrieval_project\data\masks\video_388_frame000111.jpg,111
1194,video_388,c:\Crawl\video_retrieval_project\data\masks\video_388_frame000222.jpg,222
1195,video_388,c:\Crawl\video_retrieval_project\data\masks\video_388_frame000333.jpg,333
1196,video_389,c:\Crawl\video_retrieval_project\data\masks\video_389_frame000282.jpg,282
1197,video_389,c:\Crawl\video_retrieval_project\data\masks\video_389_frame000564.jpg,564
1198,video_389,c:\Crawl\video_retrieval_project\data\masks\video_389_frame000846.jpg,846
1199,video_390,c:\Crawl\video_retrieval_project\data\masks\video_390_frame000013.jpg,13
1200,video_390,c:\Crawl\video_retrieval_project\data\masks\video_390_frame000090.jpg,90
1201,video_390,c:\Crawl\video_retrieval_project\data\masks\video_390_frame000154.jpg,154
1202,video_390,c:\Crawl\video_retrieval_project\data\masks\video_390_frame000218.jpg,218
1203,video_391,c:\Crawl\video_retrieval_project\data\masks\video_391_frame000225.jpg,225
1204,video_391,c:\Crawl\video_retrieval_project\data\masks\video_391_frame000450.jpg,450
1205,video_391,c:\Crawl\video_retrieval_project\data\masks\video_391_frame000675.jpg,675
1206,video_392,c:\Crawl\video_retrieval_project\data\masks\video_392_frame000253.jpg,253
1207,video_392,c:\Crawl\video_retrieval_project\data\masks\video_392_frame000506.jpg,506
1208,video_392,c:\Crawl\video_retrieval_project\data\masks\video_392_frame000759.jpg,759
1209,video_393,c:\Crawl\video_retrieval_project\data\masks\video_393_frame000101.jpg,101
1210,video_393,c:\Crawl\video_retrieval_project\data\masks\video_393_frame000202.jpg,202
1211,video_393,c:\Crawl\video_retrieval_project\data\masks\video_393_frame000303.jpg,303
1212,video_394,c:\Crawl\video_retrieval_project\data\masks\video_394_frame000079.jpg,79
1213,video_394,c:\Crawl\video_retrieval_project\data\masks\video_394_frame000158.jpg,158
1214,video_394,c:\Crawl\video_retrieval_project\data\masks\video_394_frame000237.jpg,237
1215,video_395,c:\Crawl\video_retrieval_project\data\masks\video_395_frame000157.jpg,157
1216,video_395,c:\Crawl\video_retrieval_project\data\masks\video_395_frame000314.jpg,314
1217,video_395,c:\Crawl\video_retrieval_project\data\masks\video_395_frame000471.jpg,471
1218,video_396,c:\Crawl\video_retrieval_project\data\masks\video_396_frame000087.jpg,87
1219,video_396,c:\Crawl\video_retrieval_project\data\masks\video_396_frame000174.jpg,174
1220,video_396,c:\Crawl\video_retrieval_project\data\masks\video_396_frame000261.jpg,261
1221,video_397,c:\Crawl\video_retrieval_project\data\masks\video_397_frame000112.jpg,112
1222,video_397,c:\Crawl\video_retrieval_project\data\masks\video_397_frame000224.jpg,224
1223,video_397,c:\Crawl\video_retrieval_project\data\masks\video_397_frame000336.jpg,336
1224,video_398,c:\Crawl\video_retrieval_project\data\masks\video_398_frame000375.jpg,375
1225,video_398,c:\Crawl\video_retrieval_project\data\masks\video_398_frame000750.jpg,750
1226,video_398,c:\Crawl\video_retrieval_project\data\masks\video_398_frame001125.jpg,1125
1227,video_399,c:\Crawl\video_retrieval_project\data\masks\video_399_frame000077.jpg,77
1228,video_399,c:\Crawl\video_retrieval_project\data\masks\video_399_frame000154.jpg,154
1229,video_399,c:\Crawl\video_retrieval_project\data\masks\video_399_frame000231.jpg,231
1230,video_400,c:\Crawl\video_retrieval_project\data\masks\video_400_frame000158.jpg,158
1231,video_400,c:\Crawl\video_retrieval_project\data\masks\video_400_frame000316.jpg,316
1232,video_400,c:\Crawl\video_retrieval_project\data\masks\video_400_frame000474.jpg,474
1233,video_401,c:\Crawl\video_retrieval_project\data\masks\video_401_frame000126.jpg,126
1234,video_401,c:\Crawl\video_retrieval_project\data\masks\video_401_frame000252.jpg,252
1235,video_401,c:\Crawl\video_retrieval_project\data\masks\video_401_frame000378.jpg,378
1236,video_402,c:\Crawl\video_retrieval_project\data\masks\video_402_frame000143.jpg,143
1237,video_402,c:\Crawl\video_retrieval_project\data\masks\video_402_frame000286.jpg,286
1238,video_402,c:\Crawl\video_retrieval_project\data\masks\video_402_frame000429.jpg,429
1239,video_403,c:\Crawl\video_retrieval_project\data\masks\video_403_frame000185.jpg,185
1240,video_403,c:\Crawl\video_retrieval_project\data\masks\video_403_frame000357.jpg,357
1241,video_403,c:\Crawl\video_retrieval_project\data\masks\video_403_frame000529.jpg,529
1242,video_404,c:\Crawl\video_retrieval_project\data\masks\video_404_frame000096.jpg,96
1243,video_404,c:\Crawl\video_retrieval_project\data\masks\video_404_frame000192.jpg,192
1244,video_404,c:\Crawl\video_retrieval_project\data\masks\video_404_frame000288.jpg,288
1245,video_405,c:\Crawl\video_retrieval_project\data\masks\video_405_frame000226.jpg,226
1246,video_405,c:\Crawl\video_retrieval_project\data\masks\video_405_frame000452.jpg,452
1247,video_405,c:\Crawl\video_retrieval_project\data\masks\video_405_frame000678.jpg,678
1248,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame000204.jpg,204
1249,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame000408.jpg,408
1250,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame000612.jpg,612
1251,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame000828.jpg,828
1252,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame000994.jpg,994
1253,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame001146.jpg,1146
1254,video_406,c:\Crawl\video_retrieval_project\data\masks\video_406_frame001298.jpg,1298
1255,video_407,c:\Crawl\video_retrieval_project\data\masks\video_407_frame000103.jpg,103
1256,video_407,c:\Crawl\video_retrieval_project\data\masks\video_407_frame000206.jpg,206
1257,video_407,c:\Crawl\video_retrieval_project\data\masks\video_407_frame000309.jpg,309
1258,video_408,c:\Crawl\video_retrieval_project\data\masks\video_408_frame000138.jpg,138
1259,video_408,c:\Crawl\video_retrieval_project\data\masks\video_408_frame000276.jpg,276
1260,video_408,c:\Crawl\video_retrieval_project\data\masks\video_408_frame000414.jpg,414
1261,video_409,c:\Crawl\video_retrieval_project\data\masks\video_409_frame000186.jpg,186
1262,video_409,c:\Crawl\video_retrieval_project\data\masks\video_409_frame000372.jpg,372
1263,video_409,c:\Crawl\video_retrieval_project\data\masks\video_409_frame000558.jpg,558
1264,video_410,c:\Crawl\video_retrieval_project\data\masks\video_410_frame000148.jpg,148
1265,video_410,c:\Crawl\video_retrieval_project\data\masks\video_410_frame000296.jpg,296
1266,video_410,c:\Crawl\video_retrieval_project\data\masks\video_410_frame000444.jpg,444
1267,video_411,c:\Crawl\video_retrieval_project\data\masks\video_411_frame000139.jpg,139
1268,video_411,c:\Crawl\video_retrieval_project\data\masks\video_411_frame000278.jpg,278
1269,video_411,c:\Crawl\video_retrieval_project\data\masks\video_411_frame000417.jpg,417
1270,video_412,c:\Crawl\video_retrieval_project\data\masks\video_412_frame000103.jpg,103
1271,video_412,c:\Crawl\video_retrieval_project\data\masks\video_412_frame000206.jpg,206
1272,video_412,c:\Crawl\video_retrieval_project\data\masks\video_412_frame000309.jpg,309
1273,video_413,c:\Crawl\video_retrieval_project\data\masks\video_413_frame000103.jpg,103
1274,video_413,c:\Crawl\video_retrieval_project\data\masks\video_413_frame000206.jpg,206
1275,video_413,c:\Crawl\video_retrieval_project\data\masks\video_413_frame000309.jpg,309
1276,video_414,c:\Crawl\video_retrieval_project\data\masks\video_414_frame000105.jpg,105
1277,video_414,c:\Crawl\video_retrieval_project\data\masks\video_414_frame000210.jpg,210
1278,video_414,c:\Crawl\video_retrieval_project\data\masks\video_414_frame000315.jpg,315
1279,video_415,c:\Crawl\video_retrieval_project\data\masks\video_415_frame000111.jpg,111
1280,video_415,c:\Crawl\video_retrieval_project\data\masks\video_415_frame000222.jpg,222
1281,video_415,c:\Crawl\video_retrieval_project\data\masks\video_415_frame000333.jpg,333
1282,video_416,c:\Crawl\video_retrieval_project\data\masks\video_416_frame000086.jpg,86
1283,video_416,c:\Crawl\video_retrieval_project\data\masks\video_416_frame000172.jpg,172
1284,video_416,c:\Crawl\video_retrieval_project\data\masks\video_416_frame000258.jpg,258
1285,video_417,c:\Crawl\video_retrieval_project\data\masks\video_417_frame000180.jpg,180
1286,video_417,c:\Crawl\video_retrieval_project\data\masks\video_417_frame000360.jpg,360
1287,video_417,c:\Crawl\video_retrieval_project\data\masks\video_417_frame000540.jpg,540
1288,video_418,c:\Crawl\video_retrieval_project\data\masks\video_418_frame000317.jpg,317
1289,video_418,c:\Crawl\video_retrieval_project\data\masks\video_418_frame000634.jpg,634
